"","learn","x","agelfted","sex","datyear"
"148800",8.86668879262501,50,15,"female",92
"148806",10.1724301174382,58,26,"female",92
"148807",9.61580014152843,51,17,"male",92
"148812",9.8647467242197,65,17,"male",92
"148820",10.3089473220884,59,21,"male",92
"148821",10.736288823188,58,23,"female",92
"148822",9.61580014152843,58,21,"male",92
"148823",10.4956877490533,60,16,"male",92
"148828",9.33605979974311,58,15,"male",92
"148829",8.71929774832234,62,15,"female",92
"148835",7.75790620835175,63,15,"female",92
"148838",9.48794784218155,55,15,"male",92
"148839",7.6889133368648,59,15,"female",92
"148840",9.35392110045371,63,21,"female",92
"148852",9.568014816248,51,15,"male",92
"148879",9.75845489372083,45,14,"male",92
"148884",7.17011954344963,43,14,"female",92
"148892",8.15474161995714,60,16,"female",92
"148903",8.71341765337918,48,15,"female",92
"148908",8.90467351504407,49,15,"male",92
"148909",7.62068545965423,50,16,"female",92
"148912",9.95255957802059,64,16,"male",92
"148915",10.015028927269,53,15,"male",92
"148916",7.74335640616447,53,15,"female",92
"148925",8.39389497507174,60,16,"female",92
"148928",9.9430832329405,63,22,"male",92
"148931",9.9804374716486,58,29,"male",92
"148937",9.19299073364107,57,15,"male",92
"148938",7.75790620835175,44,14,"female",92
"148948",9.39262188890605,64,29,"male",92
"148952",9.54680974866027,50,16,"female",92
"148955",9.08704215563169,65,15,"male",92
"148961",9.52016056327226,60,16,"male",92
"148962",9.16948918188,63,22,"female",92
"148970",10.0432320864717,63,16,"male",92
"148971",7.24708058458576,65,16,"female",92
"148982",10.2080105378993,62,16,"male",92
"148989",9.52900934981384,64,16,"female",92
"148991",9.90347358759487,55,32,"male",92
"148996",9.16948918188,53,15,"female",92
"148999",8.97459776530658,61,14,"male",92
"149007",7.24708058458576,53,16,"female",92
"149008",8.56636423542269,45,14,"male",92
"149009",8.15593633797239,51,15,"female",92
"149012",8.93485034028976,64,15,"male",92
"149013",7.24708058458576,60,15,"female",92
"149015",9.16948918188,61,16,"female",92
"149021",9.46123914313711,51,15,"male",92
"149038",8.96187901267768,55,14,"female",92
"149039",9.62112464156195,48,15,"male",92
"149040",9.85196263181869,56,17,"male",92
"149046",9.46030810393797,52,15,"male",92
"149047",10.1811147762218,64,17,"female",92
"149051",9.66418410124824,65,16,"male",92
"149052",9.03593455135114,65,16,"female",92
"149055",9.43396380812724,63,15,"male",92
"149059",6.84161547647759,62,15,"female",92
"149061",9.5496656775798,59,18,"male",92
"149063",9.61767040669386,51,15,"male",92
"149064",9.13128416485562,56,15,"female",92
"149069",9.43188264192342,46,15,"male",92
"149071",10.4912631496687,62,22,"male",92
"149072",8.88182518298049,65,21,"female",92
"149075",8.93148853393489,65,16,"male",92
"149078",8.45382731579442,62,15,"male",92
"149079",8.96187901267768,64,15,"female",92
"149090",8.00632752778616,48,14,"male",92
"149092",9.87137336405105,57,18,"male",92
"149093",7.49538635995011,57,15,"female",92
"149096",10.4912631496687,55,15,"male",92
"149097",9.07103228167271,58,17,"female",92
"149100",8.6481723675028,60,17,"male",92
"149101",8.73873546136347,47,14,"female",92
"149105",8.34272551667689,58,17,"male",92
"149107",8.0550434054682,62,15,"male",92
"149108",8.35796296584568,54,15,"female",92
"149109",7.20934025660291,56,14,"female",92
"149111",8.1101268019411,58,15,"female",92
"149113",9.29094295894574,51,15,"male",92
"149114",9.34136512217795,55,15,"female",92
"149121",10.1145585226161,65,22,"male",92
"149123",9.10493981645427,47,15,"male",92
"149124",7.86326672400957,49,16,"female",92
"149142",9.33958456031582,50,15,"male",92
"149146",9.06413469077589,62,15,"male",92
"149151",8.69947470834611,61,15,"male",92
"149152",7.49538635995011,62,15,"female",92
"149155",9.2983512492989,61,15,"female",92
"149163",8.96951641495734,51,14,"female",92
"149167",10.7810374560939,57,15,"male",92
"149168",8.39835554712123,60,16,"female",92
"149183",7.80139132029149,55,15,"female",92
"149184",9.41082923272559,63,15,"male",92
"149186",9.75033637304195,62,15,"male",92
"149190",9.82119018915015,48,17,"female",92
"149198",9.73001001405278,59,16,"male",92
"149199",7.82390195751236,63,15,"female",92
"149209",11.5617152571158,53,21,"male",92
"149211",9.79811596910872,61,16,"male",92
"149213",8.79936008317991,58,15,"female",92
"149217",9.7473014693468,62,15,"male",92
"149218",8.21392359562274,65,16,"female",92
"149223",9.48340715065835,58,16,"male",92
"149231",9.35067254915505,61,15,"male",92
"149232",8.61137542709205,64,16,"female",92
"149244",9.02014792080166,46,14,"male",92
"149245",9.34868214878474,49,14,"female",92
"149251",10.2366643960008,58,16,"male",92
"149252",9.2103003321121,53,15,"male",92
"149253",8.26873183211774,60,15,"female",92
"149261",9.18315413286235,62,14,"male",92
"149262",6.3491389913798,45,14,"female",92
"149272",8.87617585138821,61,18,"male",92
"149285",9.93205166272338,44,14,"male",92
"149286",7.77312312483278,53,16,"female",92
"149292",8.91408834884133,56,15,"male",92
"149298",9.61580014152843,50,16,"male",92
"149299",9.93787161799164,63,15,"male",92
"149300",6.82819247729415,64,15,"female",92
"149302",9.62112464156195,62,15,"male",92
"149303",9.74751424919762,64,16,"female",92
"149317",8.80022248870417,50,15,"female",92
"149319",8.96187901267768,58,15,"male",92
"149323",9.53153940799896,61,19,"male",92
"149324",10.7566118215701,61,25,"female",92
"149325",10.1811147762218,63,16,"female",92
"149328",8.12563098847706,60,20,"female",92
"149336",9.5496656775798,55,15,"male",92
"149337",8.48877723977834,61,15,"female",92
"149342",8.55641390456952,48,14,"female",92
"149347",9.39262188890605,57,16,"male",92
"149348",8.73873546136347,59,20,"female",92
"149351",8.90014544819924,60,15,"female",92
"149354",9.61072593434105,54,15,"male",92
"149360",9.04781202147815,52,15,"male",92
"149368",9.79811596910872,61,15,"male",92
"149369",4.78415282875835,63,15,"female",92
"149372",7.53476265703754,55,15,"female",92
"149377",9.54621526225284,50,15,"male",92
"149378",7.9402277651457,54,15,"female",92
"149385",10.1658518170036,60,16,"male",92
"149389",9.95226246361304,59,22,"male",92
"149392",9.39262188890605,45,14,"male",92
"149398",9.34136512217795,63,15,"female",92
"149403",10.1539209504626,59,17,"female",92
"149404",9.39262188890605,56,15,"male",92
"149405",8.29504914043511,57,15,"female",92
"149406",9.49430955431489,60,15,"male",92
"149407",8.96187901267768,62,15,"female",92
"149415",10.0018729882367,65,15,"male",92
"149417",7.49538635995011,65,21,"female",92
"149418",8.12563098847706,63,21,"male",92
"149419",9.23012337208833,61,19,"female",92
"149422",8.10762365113082,51,16,"male",92
"149423",8.53692525479515,52,26,"female",92
"149427",7.75790620835175,57,14,"female",92
"149429",9.7291127737935,54,15,"male",92
"149439",9.75033637304195,54,15,"male",92
"149440",8.1101268019411,53,16,"female",92
"149441",10.8704630069368,61,18,"male",92
"149442",9.10932154600077,63,15,"female",92
"149445",9.12603654784587,56,15,"female",92
"149447",9.36734412078585,49,15,"male",92
"149448",8.21490899635304,52,15,"female",92
"149449",9.68781601606062,57,15,"male",92
"149454",10.0922698829654,53,18,"male",92
"149455",9.52711705843656,58,24,"female",92
"149456",9.43188264192342,48,15,"male",92
"149461",10.3709780166606,52,22,"male",92
"149462",7.35244110024358,56,15,"female",92
"149466",9.57497236354044,60,16,"male",92
"149467",7.34003108650509,63,15,"female",92
"149483",9.75033637304195,47,21,"male",92
"149484",9.08704215563169,45,22,"female",92
"149488",9.85576056810796,63,18,"male",92
"149489",7.7317903312348,62,16,"female",92
"149498",10.0271642972297,63,25,"male",92
"149502",10.2596153741745,64,16,"male",92
"149503",10.3121315868749,65,23,"female",92
"149516",9.24956108512946,64,19,"male",92
"149521",9.30598865157856,56,15,"female",92
"149525",9.2103003321121,45,13,"male",92
"149529",9.43188264192342,64,15,"male",92
"149533",11.4045738484826,54,21,"male",92
"149534",9.84308131507522,56,17,"female",92
"149535",9.65921736793369,57,23,"male",92
"149536",8.04558828080353,58,16,"female",92
"149540",7.98548435673382,57,15,"female",92
"149542",8.35796296584568,42,15,"male",92
"149543",7.04908125746546,45,16,"female",92
"149551",9.24956108512946,60,16,"male",92
"149557",9.52628328316829,59,16,"female",92
"149561",8.15593633797239,51,15,"female",92
"149567",9.83091045427083,60,17,"male",92
"149576",10.2681195441004,62,16,"female",92
"149577",9.00109972583097,62,15,"female",92
"149583",10.2323322099382,65,19,"male",92
"149584",8.55641390456952,63,16,"female",92
"149586",8.6481723675028,52,25,"male",92
"149590",9.94537972421248,58,15,"male",92
"149600",9.00109972583097,61,15,"male",92
"149601",6.94697599213542,56,15,"female",92
"149604",9.90966841161121,58,21,"female",92
"149608",9.79811596910872,64,15,"male",92
"149610",9.74328120431273,49,15,"male",92
"149614",9.85196263181869,55,15,"male",92
"149615",7.54416280997275,56,15,"female",92
"149640",9.4376161550985,64,15,"female",92
"149647",9.22424327714517,62,34,"female",92
"149658",10.9764975376267,52,16,"male",92
"149659",8.8340456411678,54,22,"female",92
"149662",7.27231505915542,51,18,"female",92
"149683",8.83925928214578,58,16,"male",92
"149688",9.57526122476877,52,15,"male",92
"149689",9.22424327714517,53,17,"female",92
"149690",9.18235233543601,55,15,"male",92
"149691",9.45657525451379,59,15,"female",92
"149698",8.84211904389515,48,16,"female",92
"151858",8.61468281269349,52,15,"female",93
"151862",8.93532969544378,59,16,"male",93
"151878",9.11602969250494,48,16,"male",93
"151885",10.0132366663817,62,18,"male",93
"151892",9.38932302750462,63,15,"male",93
"151897",9.47270463644367,49,14,"male",93
"151898",7.40629774040945,51,15,"female",93
"151901",9.73053559643244,64,17,"male",93
"151903",7.53476265703754,59,18,"female",93
"151909",8.45891130664556,63,15,"male",93
"151914",7.03864315067485,45,13,"female",93
"151915",9.14420056947164,46,14,"male",93
"151920",10.4282160814711,58,16,"male",93
"151922",9.86453047650253,58,16,"male",93
"151923",8.85651849701986,64,15,"female",93
"151926",9.94270826568941,60,15,"male",93
"151935",9.78552803646424,53,15,"male",93
"151936",6.956431155557,54,15,"female",93
"151939",9.51192534959696,62,16,"female",93
"151948",8.66490948724351,59,15,"female",93
"151958",9.67864504905403,63,19,"male",93
"151959",8.36149333045648,64,18,"female",93
"151966",9.68781601606062,64,15,"male",93
"151967",8.84788880051708,63,18,"female",93
"151970",9.47270463644367,64,15,"male",93
"151981",9.61580014152843,56,15,"male",93
"151987",9.61580014152843,49,15,"male",93
"151991",9.50865074872357,61,16,"male",93
"151992",9.18965185630299,56,15,"female",93
"151996",9.5496656775798,57,15,"male",93
"151997",7.04228617193974,58,16,"female",93
"151998",8.55140136274597,52,15,"male",93
"151999",8.93690303944418,54,16,"female",93
"152000",8.536211197252,51,15,"female",93
"152006",8.90707077618269,49,17,"female",93
"152009",9.79811596910872,63,33,"male",93
"152010",10.1073324838961,57,16,"male",93
"152011",9.55785431184029,59,15,"female",93
"152020",9.55099810336391,55,16,"male",93
"152021",8.82521894708781,58,15,"female",93
"152022",8.75526476331468,65,15,"female",93
"152024",8.47628788043698,49,23,"male",93
"152030",9.20498199853189,59,15,"male",93
"152032",10.1345881902288,64,23,"male",93
"152033",10.1006944345391,63,23,"female",93
"152037",9.65502619323763,54,15,"male",93
"152038",8.04558828080353,51,15,"female",93
"152042",9.07520769798469,50,16,"male",93
"152045",8.65335908676317,59,21,"male",93
"152048",8.40559101483493,50,15,"female",93
"152060",8.6481723675028,54,15,"male",93
"152061",7.7317903312348,55,15,"female",93
"152065",9.02641753381525,49,15,"male",93
"152066",9.03388959525457,56,15,"female",93
"152074",9.7234011521679,49,20,"female",93
"152081",9.01914108701008,49,14,"female",93
"152082",9.70381635740706,58,17,"male",93
"152083",8.536211197252,60,15,"female",93
"152090",8.63337494570565,65,21,"female",93
"152093",9.76537425040649,57,16,"male",93
"152095",7.24708058458576,56,15,"female",93
"152101",9.42770727051294,62,15,"male",93
"152102",7.53476265703754,60,15,"female",93
"152106",9.14420056947164,62,30,"female",93
"152108",9.11602969250494,53,15,"male",93
"152124",7.83198240296684,54,15,"female",93
"152131",11.1562476192416,53,21,"male",93
"152132",9.51411523174296,64,16,"female",93
"152134",9.40699210912276,59,15,"male",93
"152135",8.84211904389515,62,15,"female",93
"152144",9.7291127737935,54,15,"male",93
"152145",8.57866451350434,56,15,"female",93
"152149",9.96740087827978,61,17,"male",93
"152152",7.88306935130575,44,16,"female",93
"152153",9.67430578832004,65,17,"male",93
"152156",9.54595509818327,65,15,"male",93
"152158",9.52878245529961,60,18,"male",93
"152166",9.65755629311911,54,23,"male",93
"152167",10.062533652094,57,20,"female",93
"152173",9.65502619323763,63,21,"female",93
"152176",9.07794204255018,56,15,"male",93
"152177",9.94135734985737,57,17,"male",93
"152181",9.58603332175068,63,16,"male",93
"152182",8.18607462563448,64,16,"female",93
"152185",7.56620751502117,47,15,"male",93
"152186",7.56566899182833,44,20,"female",93
"152187",9.93497846005716,57,24,"male",93
"152188",9.85889176325872,58,22,"female",93
"152203",8.81877816903701,57,15,"female",93
"152211",9.38932302750462,63,15,"male",93
"152212",9.09769109644308,63,15,"female",93
"152219",10.6919403851913,55,22,"male",93
"152220",7.78314069987704,57,21,"female",93
"152228",8.26873183211774,46,23,"male",93
"152229",8.26873183211774,49,21,"female",93
"152231",9.52658655461522,57,15,"male",93
"152232",9.20790537853444,53,16,"female",93
"152234",9.80197963213532,62,16,"male",93
"152252",9.2983512492989,47,18,"male",93
"152253",8.48652777710535,48,15,"female",93
"152257",9.52016056327226,62,15,"male",93
"152258",9.08704215563169,64,16,"female",93
"152271",9.00109972583097,46,14,"female",93
"152273",9.86076586656053,51,15,"male",93
"152274",9.05858215669793,52,15,"female",93
"152275",8.95519002452689,61,15,"male",93
"152276",9.41082923272559,60,16,"female",93
"152278",10.0604913013458,60,15,"male",93
"152279",9.31469317302891,62,16,"female",93
"152283",7.96238778766485,44,14,"female",93
"152284",8.38206051742474,46,14,"female",93
"152296",10.7591786622814,63,21,"male",93
"152303",8.73873546136347,57,15,"female",93
"152309",9.48794784218155,64,15,"male",93
"152311",9.14420056947164,52,15,"male",93
"152312",8.22790983759748,53,15,"female",93
"152318",9.57497236354044,57,23,"female",93
"152327",10.1811147762218,47,14,"male",93
"152332",7.40345103007438,51,16,"female",93
"152339",7.50659178007084,60,15,"male",93
"152343",9.30561051191642,55,17,"male",93
"152347",10.2423497879763,59,35,"male",93
"152348",8.64176554063047,62,16,"female",93
"152357",9.65502619323763,61,15,"male",93
"152358",8.63142862231321,61,15,"female",93
"152365",9.49246808263669,63,16,"female",93
"152367",9.97952223881212,61,15,"male",93
"152377",9.7195647143752,51,17,"male",93
"152378",7.03085747611612,51,16,"female",93
"152380",9.0793064161942,46,15,"female",93
"152381",9.2591152830531,60,15,"male",93
"152382",7.92153563213355,58,15,"female",93
"152386",9.84308131507522,49,18,"female",93
"152394",9.69273933383315,58,15,"female",93
"152395",10.2398083407476,51,22,"male",93
"152396",9.61580014152843,52,17,"female",93
"152397",7.38523092306657,45,30,"female",93
"152398",8.46932976078254,64,15,"male",93
"152403",8.98168163997386,42,14,"male",93
"152404",6.25382881157547,43,14,"female",93
"152405",8.69947470834611,48,15,"male",93
"152406",8.69947470834611,54,15,"female",93
"152409",10.0675772643108,61,15,"male",93
"152410",7.94576798010704,62,16,"female",93
"152412",9.19826779074191,60,16,"male",93
"152413",8.24170315972982,60,26,"female",93
"152441",8.51715315155215,56,16,"male",93
"152442",8.92265296096848,57,17,"male",93
"152443",9.14420056947164,60,15,"female",93
"152452",9.68205755909815,61,27,"male",93
"152454",9.14420056947164,47,16,"female",93
"152455",9.90547356738368,51,15,"male",93
"152456",6.94697599213542,51,15,"female",93
"152457",9.3785257800934,64,17,"female",93
"152460",9.46063205520941,48,15,"male",93
"152461",6.94697599213542,46,15,"female",93
"152466",9.78976097558074,64,15,"male",93
"152469",10.0521678281992,49,17,"male",93
"152481",8.98011178339751,55,15,"female",93
"152484",9.36734412078585,55,15,"male",93
"152485",9.25549344258119,57,17,"female",93
"152490",9.83155320792805,65,15,"male",93
"152494",9.62022771880704,44,15,"male",93
"152495",8.49368704266795,49,15,"female",93
"152496",10.1383983938005,52,17,"male",93
"152498",9.31721973360328,63,16,"female",93
"152499",9.20759255721998,45,18,"male",93
"152500",6.82367775985763,52,15,"female",93
